student_id,program_name,uni_name,rating,is_relevant
111,English,Lebanese International University,5,1
111,English Studies,American University of Science and Technology,5,1
111,History,Haigazian University,3,0
111,Mobile and Space Communications Engineering,Universidad Carlos III de Madrid (UC3M),2,0
111,Religious Studies,Saint Joseph University of Beirut,5,1
112, Dental Hygiene,University of Michigan-Ann Arbor,5,1
112, Public Health Combined Degree ,Northwestern University,5,1
112,Biologie ,Technical University of Darmstadt,3,0
112,Computer Science,Cornell University,1,0
112,Environmental Technologies,Holy Spirit University of Kaslik,2,0
112,Financial  Engineering,New York University (NYU),3,0
112,Hotel Management,Universitat Autònoma de Barcelona,1,0
112,Information & Knowledge Strategy ,Columbia University,1,0
112,Literary Translation,Complutense University of Madrid,3,1
112,Public Health,"University of California, Berkeley (UCB)",5,1
112,Spanish as a Second Language,Complutense University of Madrid,2,0
113,   Advanced Nursing (Non-Thesis),McGill University,4,1
113, Medical Radiation Physics (Thesis),McGill University,5,1
113,Chemical Biology,"KIT, Karlsruhe Institute of Technology",1,0
113,Data Mining and Business Intelligence,Complutense University of Madrid,2,0
113,Human Nutrition ,University of British Columbia,5,1
113,Latin and Classical Philology,Universität Heidelberg,3,0
113,Mechatronics ,Friedrich-Alexander-Universität Erlangen-Nürnberg,1,0
113,Music Technology and Computation,Massachusetts Institute of Technology (MIT),3,0
113,Pathology and Laboratory Medicine ,University of British Columbia,4,1
113,Population and Public Health ,University of British Columbia,5,1
113,Psychology ,University of Göttingen,2,0
114,Business and Information Technology,Universitat Autònoma de Barcelona,4,1
114,Communication and Visual Art,Holy Spirit University of Kaslik,2,0
114,Computer Science,Universidade de Santiago de Compostela,5,1
114,Forestry,University of British Columbia,2,0
114,Industrial Computing and Robotics,Universitat Politecnica de Valencia,5,1
114,Nursing (RN-BSN),American University of Beirut ,1,0
114,Physics,American University of Beirut ,2,0
114,Physics ,Technical University of Darmstadt,3,0
114,Political Science,McGill University,2,0
114,Wildlife Biology,McGill University,2,0
115,Anatomy & Cell Biology,McGill University,2,0
115,Business and Information Technology,Universitat Autònoma de Barcelona,5,1
115,Chemical?Biological  Engineering,Massachusetts Institute of Technology (MIT),2,0
115,Computer Science,Universidade de Santiago de Compostela,4,1
115,Computer Science and Engineering  Informatics Engineering,Universidad Carlos III de Madrid (UC3M),5,1
115,Food Production and Environment ,McGill University,3,0
115,Industrial Computing and Robotics,Universitat Politecnica de Valencia,5,1
115,Interior Design,Beirut Arab University,2,0
115,Special Divisional Majors,Yale University,1,0
115,Translation and Interpretation,Notre Dame University ,2,0
116,Architecture,McGill University,2,0
116,Chemical Engineering,Technische Universität Berlin (TU Berlin),2,0
116,Law,University of British Columbia,2,0
116,Nursing  International Nursing Program,University of Navarra,3,0
116,Quebec Studies,McGill University,1,0
116,Translation and Interpretation,Complutense University of Madrid,1,0
117,Business Management,Lebanese International University,3,0
117,Interior Design,Islamic University of Lebanon,1,0
117,Kinesiology: Social and Behavioural Sciences,University of British Columbia,2,0
117,Physiotherapy,Complutense University of Madrid,3,0
117,Software Engineering ,McGill University,2,0
117,Statistics,"University of California, Berkeley (UCB)",2,0
118, Ecology,Cornell University,3,1
118, Higher Education,University of Toronto,2,0
118,Biomedicine,Universitat de Barcelona,1,0
118,Design Global,Unversity of Balamand ,3,0
118,Logistics and Economic Management of Defense,Complutense University of Madrid,2,0
118,Pharmacognosy and Medicinal Plants,Beirut Arab University,1,0
118,Statistics and Social and Economic Indicators,Complutense University of Madrid,2,0
119, Operations Research and Information Engineering,Cornell University,1,0
119,"Atomistic and Multiscale Computational Modelling in Physics, Chemistry and Biochemistry",Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
119,Computer Science,New York University (NYU),2,0
119,Laws in Insurance Law,Universität Hamburg,3,1
119,Management and Digital Technologies ,Ludwig-Maximilians-Universität München,1,0
119,Public Law,Holy Spirit University of Kaslik,3,0
119,Science for Secondary School (Physics or Chemistry or Biology),Modern University for Business and Science,1,0
119,Water Sciences,Saint Joseph University of Beirut,2,0
120, Materials Science and  Engineering,Johns Hopkins University,2,0
120, Psychology,Yale University,1,0
120,Advertising and Public Relations,Complutense University of Madrid,4,1
120,Audiovisual Communication,Complutense University of Madrid,5,1
120,Audiovisual Communications,Universitat Politecnica de Valencia,4,1
120,Civil Engineering,McGill University,2,0
120,Computer Science,Pheonicia University ,2,0
120,Human Nutrition and Dietetics,University of Navarra,1,0
120,Journalism,Complutense University of Madrid,5,1
120,Journalism,Universitat Pompeu Fabra (Barcelona),4,1
120,Journalism,Universitat de Valencia,5,1
120,Mathematics,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
120,Religious Studies,Saint Joseph University of Beirut,3,1
121,Advertising and Communication ,Haigazian University,4,1
121,Aerospace  Engineering,McGill University,1,0
121,Business Administration and Economics,Technische Universität Dresden,2,0
121,Chemical ENngineering,Unversity of Balamand ,2,0
121,Computer Science,Freie Universitaet Berlin,3,0
121,Economics and Accounting,McGill University,1,0
121,Journalism,Jinan University,4,1
121,Management and Administration,Unversity of Balamand ,3,0
121,Music,Haigazian University,4,1
121,Music and Media ,Antoine University,4,1
121,Musicology,Universität Heidelberg,2,0
121,Physics,Unversity of Balamand ,2,0
122, Hospitality Management,Cornell University,2,0
122,Biomedical Engineering and Digital Health,Universidad de Sevilla,2,0
122,Business Administration and Management,Saint Joseph University of Beirut,1,0
122,Computer Science,Rheinische Friedrich-Wilhelms-Universität Bonn,1,0
122,Digital Humanities and Heritage,Universitat Autònoma de Barcelona,1,0
122,Hospital Clinical Optometry,Complutense University of Madrid,1,0
122,International Relations,Harvard University,2,0
122,Matter to Life,Universität Heidelberg,1,0
123,Communications and Electronics Engineering,Beirut Arab University,1,0
123,Human Rights ,Jinan University,3,0
123,Introduction to Research in Mental Health,Universitat Autònoma de Barcelona,2,0
123,Landscape Architecture ,University of British Columbia,2,0
123,Organizational and Work Psychology,Universidad de Sevilla,3,0
123,Research in Education,Universitat Autònoma de Barcelona,3,0
124, Music,McGill University,5,1
124,Agronomic Science Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
124,Architectural Studies,IE University,4,1
124,Business Administration and Management,Universidad de Zaragoza,1,0
124,Fine Arts,University of Salamanca,5,1
124,General Musicology of Traditions,Antoine University,4,1
124,Graphic Design,American University of Beirut ,5,1
124,Graphic Design,Islamic University of Lebanon,4,1
124,International Relations  Geopolitics and Diplomacy,University of Navarra,2,0
124,Mathematics and Computer Science ,McGill University,2,0
124,Medical Laboratory Analysis,Saint Joseph University of Beirut,2,0
124,Operations Management,McGill University,2,0
124,Political Science and Public Management,Universitat Autònoma de Barcelona,2,0
125, History,University of Chicago,2,0
125,Architecture ,University of British Columbia,5,1
125,Biomedical Engineering,Comillas Pontifical University,1,0
125,Biomedical Engineering,Islamic University of Lebanon,2,0
125,East Asian Studies: Language and Literature,McGill University,1,0
125,Embedded Systems Engineering,Albert-Ludwigs-Universitaet Freiburg,2,0
125,Interior Design,Beirut Arab University,5,1
125,Music,University of British Columbia,3,1
125,Music: Composition,University of British Columbia,4,1
125,Philosophy ,University of British Columbia,1,0
126, Public Health Occupational and Environmental Medicine Track (Yale OEM Fellows),Yale University,2,0
126,Civil  Engineering ,University of British Columbia,1,0
126,Craniofacial Science ,University of British Columbia,2,0
126,Home Economics Education ,University of British Columbia,1,0
126,Management and Technology,Comillas Pontifical University,2,0
126,Marketing,Haigazian University,2,0
126,Speech and Language Therapy,Saint Joseph University of Beirut,2,0
126,Theory (Thesis),McGill University,2,0
127, Earth and Planetary Sciences (Thesis),McGill University,2,0
127, Health Policy,Yale University,2,0
127,Business and Economic Education,Goethe-University Frankfurt am Main,2,0
127,Business and Management  and Management Analytics and Artificial Intelligence,Johns Hopkins University,2,0
127,Information Systems and Artificial Intelligence for Business and Management  and Management,Johns Hopkins University,2,0
127,Integrated Climate System Sciences,Universität Hamburg,3,0
127,Pathology (Thesis),McGill University,2,0
128, Astrophysics,University of Pennsylvania,5,1
128,Applied Mathematics and Computing,Universidad Carlos III de Madrid (UC3M),3,1
128,Biochemistry,Universidad Autónoma de Madrid,5,1
128,Computer Engineering and Telecommunication Systems Engineering,Universitat Autònoma de Barcelona,2,0
128,History,Yale University,2,0
128,Marketing Communication,Unversity of Balamand ,2,0
128,Mechatronics ,Technical University of Darmstadt,2,0
128,Midwifery,University of British Columbia,2,0
128,Petroleum Engineering,Pheonicia University ,1,0
128,Philosophy,Saint Joseph University of Beirut,2,0
128,Physiology and Physics,McGill University,5,1
128,Slavic Studies,Universität Hamburg,3,0
129, Geology and Natural Resources,Yale University,5,1
129,Advertising In Journalism and Radio/TV,Antoine University,2,0
129,Automotive Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
129,Classical Philology,Complutense University of Madrid,2,0
129,German Language,McGill University,2,0
129,Industrial Electronics and Automation Engineering,Universitat Politecnica de Valencia,3,0
129,Law,Universität Heidelberg,2,0
129,Management Science,Massachusetts Institute of Technology (MIT),2,0
129,Mathematics,Saint Joseph University of Beirut,5,1
129,Mathematics ,Goethe-University Frankfurt am Main,4,1
129,Physics and Chemistry,Universitat Autònoma de Barcelona,5,1
129,Physiology and Physics,McGill University,5,1
129,Sociology,"University of California, Los Angeles (UCLA)",3,0
130,Erasmus Mundus Big Data Management and Analytics (BDMA),Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
130,Film Production and Creative Writing ,University of British Columbia,2,0
130,Finance,Harvard University,2,0
130,Law of the Regulated Sectors,Universidad Carlos III de Madrid (UC3M),3,0
130,Psychosocial Research and Intervention,Universitat Autònoma de Barcelona,2,0
130,Social Work,Modern University for Business and Science,3,0
130,Social Work (Advanced) ,University of British Columbia,3,1
130,Theatre ,University of British Columbia,2,0
131, Chemical Engineering,Cornell University,2,0
131,Computational Social Science,Universidad Carlos III de Madrid (UC3M),2,0
131,Economic Development and Growth,Universidad Carlos III de Madrid (UC3M),1,0
131,Environmental Geology,Complutense University of Madrid,1,0
131,French and Romance Studies,Universität Heidelberg,2,0
131,Specialist Diploma in Gerontology Nursing ,Antoine University,2,0
132,Earth and Environmental Sciences,University of British Columbia,3,1
132,Electrical Engineering,Lebanese International University,1,0
132,French Language and Literature ,Holy Spirit University of Kaslik,2,0
132,Geographical Sciences,University of British Columbia,3,0
132,Illustration – Bande Dessinée,Unversity of Balamand ,2,0
132,Indigenous Studies,McGill University,1,0
133,Digital and Multimedia Technology,Universitat Politecnica de Valencia,1,0
133,First Nations and Endangered Languages,University of British Columbia,2,0
133,Illustration – Bande Dessinée,Unversity of Balamand ,2,0
133,Medical Doctor,Saint Joseph University of Beirut,3,1
133,Music,Cornell University,3,0
133,Physiotherapy,Complutense University of Madrid,2,0
133,Theology,McGill University,2,0
134, Epidemiology of Microbial Diseases,Yale University,2,0
134, Landscape Architecture ,University of British Columbia,3,0
134,Applied Analytics,Columbia University,3,0
134,Finance,Johns Hopkins University,2,0
134,Food Processing,Unversity of Balamand ,1,0
134,"Human Development, Learning, and Culture ",University of British Columbia,1,0
134,Rehabilitation Science,University of Toronto,2,0
135, Human Resource Management and Development,New York University (NYU),3,0
135, Manufacturing,University of Michigan-Ann Arbor,3,1
135,Analytical Chemistry and Quality Control,Beirut Arab University,3,0
135,Chemical Sciences,Universität Stuttgart,1,0
135,Health Science ,University of British Columbia,1,0
135,International Educational Development,University of Pennsylvania,2,0
136," Organ, Guitar",McGill University,2,0
136,Astronomy,University of British Columbia,2,0
136,Chemical  Engineering ,"University of California, Berkeley (UCB)",1,0
136,Christianity and Culture,Universität Heidelberg,3,0
136,Design and Applied Arts,Holy Spirit University of Kaslik,1,0
136,Law,Comillas Pontifical University,5,1
136,Law,Universitat Pompeu Fabra (Barcelona),4,1
136,Law ,Universidad Carlos III de Madrid (UC3M),5,1
136,Laws,Universidad de Sevilla,4,1
136,Management ,McGill University,2,0
136,Mathematics and Physics,Yale University,2,0
136,Medical Engineering,Universität Stuttgart,1,0
137, East Asian Studies,Johns Hopkins University,2,0
137,Bachelor of Laws,Universidad Autónoma de Madrid,4,1
137,Biology,Islamic University of Lebanon,2,0
137,Christianity and Culture,Universität Heidelberg,3,0
137,Criminology,Complutense University of Madrid,5,1
137,Criminology,Universitat Autònoma de Barcelona,5,1
137,French and Romance Studies,Universität Heidelberg,2,0
137,Journalism  Diploma in Global Journalism,University of Navarra,1,0
137,Law,Universitat Autònoma de Barcelona,4,1
137,Law,Universitat Pompeu Fabra (Barcelona),5,1
137,Law and Philosophy,Complutense University of Madrid,4,1
137,Licentiate in Music,McGill University,2,0
137,NeoGreek and Byzantine Studies,Universität Hamburg,2,0
137,Voice,McGill University,3,0
138, Physical Therapy ,University of British Columbia,1,0
138,Communications and Electronics Engineering,Beirut Arab University,3,0
138,Computer and Network Engineering,Universitat Politecnica de Valencia,1,0
138,Human Anatomy and Embryology,Beirut Arab University,1,0
138,Human Resource Management,Notre Dame University ,3,0
138,Islamology,Saint Joseph University of Beirut,4,1
138,Speech and Language Therapy,Saint Joseph University of Beirut,5,1
138,Theology,Unversity of Balamand ,5,1
138,Thermal Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
138,Translation,Saint Joseph University of Beirut,5,1
139, Biomedical  Engineering,University of British Columbia,2,0
139, Environmental Health Sciences,Yale University,1,0
139, Information Systems and Artificial Intelligence for Business and Management  and Management,Johns Hopkins University,2,0
139,Applied Orthodox Theology,Unversity of Balamand ,3,1
139,French Language and Literature,Beirut Arab University,4,1
139,French Language and Literature,Holy Spirit University of Kaslik,5,1
139,Mathematical Sciences,New York University (NYU),3,0
139,Philosophy,Holy Spirit University of Kaslik,3,0
139,Public Policy and Global Affairs ,University of British Columbia,3,0
139,Theology,Unversity of Balamand ,5,1
139,"Women, Gender and Citizenship Studies",Universitat Autònoma de Barcelona,1,0
140, Degree Completion,University of Michigan-Ann Arbor,4,1
140, Music Education,Johns Hopkins University,5,1
140,Applied Mathematics ,McGill University,3,0
140,Labour Relations,Universitat Autònoma de Barcelona,3,0
140,Medicine,University of Salamanca,3,0
140,Medicine  International Program in Medicine,University of Navarra,2,0
140,Physics and Computer Science,McGill University,2,0
140,Sciences of Religions,Complutense University of Madrid,3,0
140,Software Engineering,Complutense University of Madrid,2,0
140,Theology,McGill University,2,0
141, Degree Completion,University of Michigan-Ann Arbor,5,1
141, Music Education,Johns Hopkins University,5,1
141,Catalan and Spanish,Universitat Autònoma de Barcelona,2,0
141,Digital Media,Holy Spirit University of Kaslik,3,0
141,Ecological Agriculture,McGill University,2,0
141,Economics ,Lebanese International University,3,0
141,Italian,Universität Hamburg,2,0
141,Music: Scholarship,University of British Columbia,3,0
141,Professional Agrology,McGill University,1,0
142, Biomedical  Engineering,Northwestern University,5,1
142, Manufacturing and Design  Engineering ,Northwestern University,4,1
142,Advertising and Marketing,Notre Dame University ,3,0
142,Biology,McGill University,1,0
142,Business Administration,Modern University for Business and Science,1,0
142,Chemical  Engineering ,"University of California, Berkeley (UCB)",4,1
142,Environmental Science and  Engineering,California Institute of Technology (Caltech),3,1
142,Food Technology,Technische Universität Berlin (TU Berlin),2,0
142,Law,Universität Hamburg,2,0
142,Mechanical  Engineering ,"University of California, Berkeley (UCB)",4,1
142,Medical Doctor,Saint Joseph University of Beirut,2,0
142,Nutrition and Dietetics,Saint Joseph University of Beirut,3,1
142,Physics and Computer Science,McGill University,3,1
143,Architecture,Pheonicia University ,2,0
143,Biological/Bio Engineering,Massachusetts Institute of Technology (MIT),4,1
143,Canadian Studies,McGill University,1,0
143,Environmental Science,University of Granada,2,0
143,Forest and Environmental Engineering,Universitat Politecnica de Valencia,5,1
143,Jewish Studies,University of Chicago,2,0
143,Kinesiology: Multidisciplinary Science,University of British Columbia,2,0
143,Mechanical Engineering ,"KIT, Karlsruhe Institute of Technology",4,1
143,Modern Languages ??and Literatures,Universitat de Valencia,2,0
143,Music: Advanced Performance,University of British Columbia,1,0
143,Nutrition and Dietetics,Saint Joseph University of Beirut,2,0
143,Software Engineering ,McGill University,5,1
143,Special Divisional Majors,Yale University,3,0
144,Computer Science,Universität Hamburg,3,1
144,Computer Science,Universität Heidelberg,5,1
144,Computer Science ,Technical University of Darmstadt,5,1
144,Computer Science ,University of Cologne,5,1
144,Data Science and Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
144,Energy Engineering,Universitat Politecnica de Valencia,3,1
144,"Greek, Ancient and Modern",Yale University,2,0
144,Informatics,"KIT, Karlsruhe Institute of Technology",4,1
144,Information Systems Management,Technische Universität Berlin (TU Berlin),4,1
144,Mechanical Engineering,McGill University,2,0
144,Social Education,Complutense University of Madrid,2,0
144,World Religions,McGill University,2,0
145, Writing Seminars,Johns Hopkins University,3,0
145,Applied Mathematics,Unversity of Balamand ,3,1
145,Biology,McGill University,2,0
145,Business Informatics,Universität Hamburg,5,1
145,Computer Science,Universität Stuttgart,5,1
145,Industrial Technology Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),1,0
145,Information Systems,"KIT, Karlsruhe Institute of Technology",5,1
145,Information Systems,University of Cologne,4,1
145,Information Systems ,Friedrich-Alexander-Universität Erlangen-Nürnberg,5,1
145,Information Systems ,Universität Stuttgart,5,1
145,Mechanical  Engineering,California Institute of Technology (Caltech),2,0
145,Nursing,Pheonicia University ,3,0
146, Business and Management  and Management Analytics and Artificial Intelligence,Johns Hopkins University,3,0
146, Cell Biology (Thesis),McGill University,5,1
146, Genetic Counselling (Non-Thesis),McGill University,5,1
146, Management Administration and Analytics ,University of British Columbia,2,0
146, Microbiology (Thesis),McGill University,3,0
146,Computational Fluid Dynamics,Universitat Politecnica de Valencia,1,0
146,Geoinformation,Universitat Autònoma de Barcelona,2,0
146,Legal and Forensic Psychology,Universitat Autònoma de Barcelona,2,0
146,Surgery ,University of British Columbia,4,1
146,Surgical and Interventional Sciences (Non-Thesis),McGill University,5,1
146,Telecommunication Engineering,University of Navarra,1,0
147, Dependable Software Systems ,University of British Columbia,2,0
147, Electrical and Computer Engineering,Cornell University,2,0
147, Human Genetics (Thesis),McGill University,5,1
147,Biochemistry and Molecular Biology ,University of British Columbia,5,1
147,Bioethics(Non-Thesis),McGill University,4,1
147,Biology ,University of British Columbia,4,1
147,Food Science and Engineering,Universitat Politecnica de Valencia,1,0
147,French Language and Literature,Islamic University of Lebanon,1,0
147,Management of Technology,New York University (NYU),2,0
147,Neuroscience (Thesis),McGill University,3,1
147,Public Administration,Universitat Autònoma de Barcelona,2,0
147,Zoology ,University of British Columbia,3,1
148, Architectural Science,Cornell University,2,0
148, Biological and Biomedical Engineering (Thesis),McGill University,1,0
148, Mathematics,Lebanese International University,2,0
148, Urban Systems ,University of British Columbia,3,0
148,Behavioral and Health Sciences Methodology,Complutense University of Madrid,5,1
148,General Health Psychology,Universidad de Zaragoza,5,1
148,Introduction to Research in Mental Health,Complutense University of Madrid,5,1
148,Musicology (Non-Thesis),McGill University,3,0
148,Public Administration ,American University of Beirut ,3,0
148,Social Psychology,Complutense University of Madrid,5,1
148,Telecommunication Engineering,Universitat Autònoma de Barcelona,3,1
148,"Telecommunications, Networks and Security",Saint Joseph University of Beirut,2,0
149, Fine Arts in Visual Arts,University of Chicago,2,0
149, International and Development Economics,Yale University,2,0
149, Management,University of Chicago,2,0
149,Advanced Studies in Labor and Employment,Complutense University of Madrid,4,1
149,Business Mathematics,Universität Hamburg,2,0
149,Civil Engineering,Unversity of Balamand ,2,0
149,Data Science,Freie Universitaet Berlin,2,0
149,Educational Psychology,Universitat Ramon Llull,5,1
149,General Health Psychology,Universidad de Sevilla,3,1
149,Legal and Forensic Psychology,Universitat Autònoma de Barcelona,3,1
149,Psychogerontology,Universidade de Santiago de Compostela,5,1
149,Psychopharmacology and Drugs of Abuse,Complutense University of Madrid,5,1
150, Architectural Science,Cornell University,2,0
150, Counseling for Mental Health and Wellness,New York University (NYU),1,0
150,Agricultural Economics,American University of Beirut ,2,0
150,Biochemistry,Beirut Arab University,2,0
150,Building Construction Management,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
150,Cultural Management,Universitat Politecnica de Valencia,5,1
150,Empirical Cultural Studies,Universität Hamburg,2,0
150,Geography (Thesis),McGill University,3,1
150,Integrated Business Management,Universidad Carlos III de Madrid (UC3M),5,1
150,International Educational Development,University of Pennsylvania,2,0
150,Marketing,Universitat Autònoma de Barcelona,5,1
150,Medical Education,Universität Heidelberg,2,0
150,Soil and Water Management,Universitat Autònoma de Barcelona,5,1
151,  Human Nutrition (Non-Thesis),McGill University,3,0
151, Environmental Health Sciences,Yale University,2,0
151, Social Policy,University of Pennsylvania,1,0
151,Building Construction Management,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),5,1
151,Business Finance,Complutense University of Madrid,3,1
151,Cell and Developmental Biology ,University of British Columbia,1,0
151,English Language and Literature,Unversity of Balamand ,2,0
151,Global Surgical Care ,University of British Columbia,2,0
151,Logistics and Supply Chain Management,Universitat Autònoma de Barcelona,4,1
151,Musical Arts,Yale University,2,0
151,Religious Sciences,Holy Spirit University of Kaslik,2,0
151,Wealth and Financial Management,Universitat Ramon Llull,3,1
152, Microbiology (Thesis),McGill University,5,1
152, Physical Therapy Advanced Standing Option,University of Toronto,5,1
152, Physiology (Thesis),McGill University,5,1
152,Access to the Legal Profession and Public Procurement,University of Navarra,2,0
152,Automation and Industrial Computing,Universitat Politecnica de Valencia,2,0
152,Biomedical Engineering,Lebanese International University,2,0
152,Data Science,Universitat de Valencia,3,0
152,Food Engineering,Holy Spirit University of Kaslik,3,0
152,Kinesiology ,University of British Columbia,4,1
152,Latin and Classical Philology,Universität Heidelberg,2,0
152,Master of Business Administration (MBA),Universidad Autónoma de Madrid,3,1
152,Microbiology and Immunology ,University of British Columbia,5,1
152,Pharmaceutical Chemistry,Beirut Arab University,2,0
153, Music Education (Thesis),McGill University,2,0
153, Population and Health Sciences,University of Michigan-Ann Arbor,5,1
153,Biology,Harvard University,3,1
153,Biotechnology,Harvard University,4,1
153,Christianity and Culture,Universität Heidelberg,2,0
153,Conservation and Restoration of Cultural Heritage,Universitat Politecnica de Valencia,2,0
153,Economics and Finance,University of Navarra,2,0
153,Permanent Training in Engineering of Railway Systems,Universidad Carlos III de Madrid (UC3M),1,0
153,Prosthetics and Orthotics,Northwestern University,5,1
153,Radiation Protection,Beirut Arab University,2,0
153,"Religions, Dialogue and Education",Universität Hamburg,2,0
153,Specialist in Biblical Spirituality,Comillas Pontifical University,2,0
154, Public Health,University of Pennsylvania,1,0
154,Communication in Organisations,Universitat Autònoma de Barcelona,1,0
154,Computer Engineering ,Unversity of Balamand ,1,0
154,Criminology and Public Prevention Policies,Universitat Pompeu Fabra (Barcelona),4,1
154,Economics,Beirut Arab University,2,0
154,Industrial Technology Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),2,0
154,Italian,Universität Hamburg,3,0
154,Mechanical  Engineering ,"University of California, Berkeley (UCB)",3,0
154,Psychology,Comillas Pontifical University,4,1
154,Psychology,Complutense University of Madrid,3,1
154,Psychology,Universitat Ramon Llull,3,1
154,Science and Technology Studies,New York University (NYU),3,0
154,Social Work,Comillas Pontifical University,4,1
154,Social Work,Complutense University of Madrid,5,1
155,Bioresource Engineering ,McGill University,1,0
155,Cognitive Science,Massachusetts Institute of Technology (MIT),4,1
155,Computer Science ,University of Cologne,2,0
155,Industrial Electronics and Automation Engineering,Universidad Carlos III de Madrid (UC3M),1,0
155,Midwifery,Saint Joseph University of Beirut,2,0
155,"Nutrition and Dietetics, Coordinated Program",American University of Beirut ,2,0
155,Psychologie ,Technical University of Darmstadt,5,1
155,Psychology,Holy Spirit University of Kaslik,3,1
155,Social Work,McGill University,4,1
155,Sociology,Universität Heidelberg,2,0
156, Indigenous Teacher Education Program,University of British Columbia,5,1
156,Art and Design,Universitat Autònoma de Barcelona,2,0
156,Building,Universidad Politécnica de Madrid (UPM),3,0
156,Business Administration,Unversity of Balamand ,2,0
156,Economics,Massachusetts Institute of Technology (MIT),3,0
156,Environmental Design,University of British Columbia,2,0
156,Liberal Arts,McGill University,3,0
156,Oceanography,University of British Columbia,3,0
157, Degree Completion,University of Michigan-Ann Arbor,4,1
157,Banking and Finance,Beirut Arab University,3,0
157,Business and Management  information technology,Jinan University,3,0
157,Computer Engineering,Universitat Ramon Llull,2,0
157,Education Studies,Universität Heidelberg,5,1
157,Educational Science,Universität Hamburg,4,1
157,Food Science and Technology,Complutense University of Madrid,2,0
157,Humanities,Universidad Carlos III de Madrid (UC3M),2,0
157,Marketing,Islamic University of Lebanon,3,0
157,Psychology,Holy Spirit University of Kaslik,3,1
158, Health and Exercise Sciences ,University of British Columbia,4,1
158, Physical Therapy,University of Toronto,5,1
158, Physical Therapy (Non-Thesis),McGill University,5,1
158, Professional Kinesiology,University of Toronto,5,1
158,Criminological Sciences and Security,University of Granada,2,0
158,Data Science,Universidad Autónoma de Madrid,3,0
158,Doctoral program in Geotechnical Engineering,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,1
158,Maintenance Engineering,Universitat Politecnica de Valencia,2,0
158,Nurse Practitioner,University of British Columbia,1,0
158,Research Methodology in Social Sciences,Complutense University of Madrid,2,0
159, Health and Exercise Sciences ,University of British Columbia,4,1
159, Physical Therapy,University of Toronto,5,1
159, Physical Therapy (Non-Thesis),McGill University,4,1
159, Professional Kinesiology,University of Toronto,4,1
159,Advanced Genetics,Universitat Autònoma de Barcelona,1,0
159,Audiovisual Communication,Antoine University,2,0
159,Biodiversity,Universitat de Barcelona,2,0
159,Computer Science ,Technical University of Darmstadt,2,0
159,General Linguistics,Universität Hamburg,2,0
159,Nautical Science and Maritime Transport Management,Universitat Politècnica de Catalunya · BarcelonaTech (UPC),3,0
159,Scientific facts in the Quran and sunnah,Jinan University,1,0
159,Spanish and Romance Studies,Universität Heidelberg,3,0
160, Methods in Finance,Columbia University,1,0
160, Russian and Slavic Studies (Thesis),McGill University,1,0
160, Urban Systems ,University of British Columbia,3,0
160,Advanced Studies in Chemistry,Universidad de Sevilla,3,0
160,Architecture,"KIT, Karlsruhe Institute of Technology",4,1
160,Architecture,Technical University of Munich,3,1
160,Architecture,Technische Universität Berlin (TU Berlin),4,1
160,Architecture ,Technical University of Darmstadt,4,1
160,Hotel Management,Islamic University of Lebanon,2,0
160,Middle Eastern Studies,Holy Spirit University of Kaslik,3,0
160,Pastoral Management,Saint Joseph University of Beirut,2,0
160,Specialist in Biblical Spirituality,Comillas Pontifical University,3,1
161,American Studies,Universität Heidelberg,3,0
161,Biology,Technical University of Munich,1,0
161,Cosmetics and Fragrances,Universitat Ramon Llull,5,1
161,Interreligious Studies,Universität Heidelberg,2,0
161,Laws,University of Toronto,1,0
161,Mathematics,Eberhard Karls Universität Tübingen,3,0
161,Mathematics,Rheinische Friedrich-Wilhelms-Universität Bonn,1,0
161,Multimedia and Visual Arts,Universitat Politecnica de Valencia,4,1
161,Science and Technology in Architectural Heritage,University of Granada,5,1
161,Theatre Studies,Universitat Pompeu Fabra (Barcelona),4,1
162, Dental Hygiene,University of Michigan-Ann Arbor,4,1
162, Information,University of Toronto,2,0
162, Public Health Policy Track,Yale University,3,1
162,Biotechnology and Entrepreneurship,New York University (NYU),3,0
162,Business Information Systems,University of Göttingen,2,0
162,Computer Graphics and Interactive Media,Unversity of Balamand ,1,0
162,Hispanic American Literature,Complutense University of Madrid,2,0
162,Medical Sociology (Thesis),McGill University,5,1
162,Physics,Goethe-University Frankfurt am Main,2,0
162,Plant Breeding,Universitat Politecnica de Valencia,1,0
162,Public Health,"University of California, Berkeley (UCB)",3,0
163, Dental Hygiene,University of Michigan-Ann Arbor,4,1
163, Public Health ,Yale University,5,1
163, Public Health Combined Degree ,Northwestern University,5,1
